,id,movie_id,name,original_name,gender,popularity,job
41,59939,46838,Mike Shields,Mike Shields,2,0.2029,Original Music Composer
42,455575,46838,Bridget Durnford,Bridget Durnford,1,0.4607,Editor
43,6162,22894,Paul Bettany,Paul Bettany,2,3.5728,Acting
44,6065,22894,Dennis Quaid,Dennis Quaid,2,3.4261,Acting
45,155,22894,Lucas Black,Lucas Black,2,2.3413,Acting
46,61114,22894,Kate Walsh,Kate Walsh,1,2.4562,Acting
47,8169,22894,Tyrese Gibson,Tyrese Gibson,2,2.3841,Acting
48,88995,22894,Adrianne Palicki,Adrianne Palicki,1,2.2488,Acting
49,1223171,22894,Willa Holland,Willa Holland,1,2.2471,Acting
50,17764,22894,Charles S. Dutton,Charles S. Dutton,2,1.2122,Acting
51,4602,22894,Jon Tenney,Jon Tenney,2,1.7359,Acting
52,79072,22894,Kevin Durand,Kevin Durand,2,3.5994,Acting
53,1125188,22894,Marc Sadeghi,Marc Sadeghi,2,0.2112,Producer
54,948296,22894,Steve Beswick,Steve Beswick,2,0.0901,Producer
55,116357,22894,Scott Stewart,Scott Stewart,2,0.7625,Director
56,60864,22894,David Lancaster,David Lancaster,2,2.0242,Producer
57,1125190,22894,Jonathan Oakes,Jonathan Oakes,2,0.1438,Producer
58,1125189,22894,Garrick Dion,Garrick Dion,2,0.4399,Producer
59,69928,22894,Peter Schink,Peter Schink,2,0.477,Producer
60,23969,22894,John Lindley,John Lindley,2,0.4626,Director of Photography
61,11410,22894,Steven Kemper,Steven Kemper,2,6.7378,Editor
62,21962,22894,John Frizzell,John Frizzell,2,0.7407,Original Music Composer
63,69928,22894,Peter Schink,Peter Schink,2,0.477,Writer
64,116357,22894,Scott Stewart,Scott Stewart,2,0.7625,Writer
65,66726,22894,Michel Litvak,Michel Litvak,2,0.3926,Producer
66,1125191,22894,Garth Pappas,Garth Pappas,0,0.0934,Producer
67,15265,73861,Srđan 'Žika' Todorović,Srđan 'Žika' Todorović,2,0.6883,Acting
68,66027,73861,Sergej Trifunović,Sergej Trifunović,2,0.5243,Acting
69,574658,73861,Jelena Gavrilović,Jelena Gavrilović,1,0.9768,Acting
70,1049995,73861,Slobodan Beštić,Слободан Бештић,2,0.6693,Acting
71,111065,73861,Katarina Žutić,Katarina Žutić,1,0.6157,Acting
72,1049997,73861,Anđela Nenadović,Анђела Ненадовић,1,0.4139,Acting
73,1051260,73861,Ana Sakić,Ана Сакић,1,0.8868,Acting
74,1051261,73861,Lidija Pletl,Lidija Pletl,1,0.423,Acting
75,1050828,73861,Lena Bogdanović,Лена Богдановић,1,0.6459,Acting
76,1051262,73861,Luka Mijatović,Luka Mijatović,0,0.3954,Acting
77,574660,73861,Srđan Spasojević,Srđan Spasojević,2,0.9918,Director
78,574660,73861,Srđan Spasojević,Srđan Spasojević,2,0.9918,Producer
79,80522,73861,Aleksandar Radivojević,Aleksandar Radivojević,2,0.4958,Writer
80,574660,73861,Srđan Spasojević,Srđan Spasojević,2,0.9918,Writer
81,1506421,73861,Darko Simić,Darko Simić,0,0.0749,Editor
82,1056307,73861,Nemanja Jovanović,Nemanja Jovanović,0,0.1844,Director of Photography
83,1506420,73861,Sky Wikluh,Sky Wikluh,0,0.2806,Original Music Composer
84,9273,25195,Amy Adams,Amy Adams,1,5.487,Acting
85,1247,25195,Matthew Goode,Matthew Goode,2,2.7717,Acting
86,36801,25195,Adam Scott,Adam Scott,2,2.9359,Acting
87,12074,25195,John Lithgow,John Lithgow,2,2.9388,Acting
88,150584,25195,Noel O'Donovan,Noel O'Donovan,2,0.2432,Acting
89,44930,25195,Tony Rohr,Tony Rohr,2,0.7048,Acting
90,188468,25195,Pat Laffan,Pat Laffan,2,0.6588,Acting
91,43139,25195,Alan Devlin,Alan Devlin,2,0.3884,Acting
92,43138,25195,Ian McElhinney,Ian McElhinney,2,0.92,Acting
93,115146,25195,Dominique McElligott,Dominique McElligott,1,1.3467,Acting
94,26481,25195,Anand Tucker,Anand Tucker,2,0.4919,Director
95,13614,25195,Deborah Kaplan,Deborah Kaplan,1,0.5273,Writer
96,13615,25195,Harry Elfont,Harry Elfont,2,0.5959,Writer
97,14712,25195,Randy Edelman,Randy Edelman,2,0.3837,Original Music Composer
98,3310,25195,Nick Moore,Nick Moore,2,0.7814,Editor
99,9040,25195,Newton Thomas Sigel,Newton Thomas Sigel,2,0.5521,Director of Photography
100,298,25195,Chris Bender,Chris Bender,2,0.5107,Producer
101,4507,25195,Gary Barber,Gary Barber,2,1.0434,Producer
102,21635,25195,Jonathan Glickman,Jonathan Glickman,2,0.4826,Producer
103,4504,25195,Roger Birnbaum,Roger Birnbaum,2,4.7865,Producer
104,62241,25195,Jake Weiner,Jake Weiner,2,0.2893,Producer
105,569,19901,Ethan Hawke,Ethan Hawke,2,4.7953,Acting
106,4783,19901,Sam Neill,Sam Neill,2,3.6487,Acting
107,5293,19901,Willem Dafoe,Willem Dafoe,2,5.3054,Acting
108,79966,19901,Claudia Karvan,Claudia Karvan,1,0.7758,Acting
109,103554,19901,Isabel Lucas,Isabel Lucas,1,1.1084,Acting
110,77496,19901,Vince Colosimo,Vince Colosimo,2,0.4656,Acting
111,33182,19901,Jay Laga'aia,Jay Laga'aia,2,0.6952,Acting
112,76068,19901,Michael Dorman,Michael Dorman,2,1.1908,Acting
113,1121519,19901,Harriet Minto-Day,Harriet Minto-Day,1,0.3476,Acting
114,61911,19901,Tiffany Lamb,Tiffany Lamb,1,0.3102,Acting
115,56501,19901,Michael Spierig,Michael Spierig,2,0.5031,Director
116,56502,19901,Peter Spierig,Peter Spierig,2,0.6367,Director
117,56501,19901,Michael Spierig,Michael Spierig,2,0.5031,Screenplay
118,56502,19901,Peter Spierig,Peter Spierig,2,0.6367,Screenplay
119,51541,19901,Bryan Furst,Bryan Furst,2,0.2259,Producer
120,51542,19901,Sean Furst,Sean Furst,2,0.2546,Producer
121,1080781,19901,Todd Fellman,Todd Fellman,2,0.1728,Producer
122,65045,19901,Christopher Gordon,Christopher Gordon,2,0.3147,Original Music Composer
123,61919,19901,Ben Nott,Ben Nott,2,0.355,Director of Photography
124,966022,19901,Matt Villa,Matt Villa,2,0.6911,Editor
125,2401645,19901,Chris Brown,Chris Brown,2,0.925,Producer
126,18918,23023,Dwayne Johnson,Dwayne Johnson,2,6.5278,Acting
127,39189,23023,Stephen Merchant,Stephen Merchant,2,1.5396,Acting
128,15852,23023,Ashley Judd,Ashley Judd,1,2.5304,Acting
129,5823,23023,Julie Andrews,Julie Andrews,1,2.9112,Acting
130,116131,23023,Ryan Sheckler,Ryan Sheckler,2,0.5863,Acting
131,52139,23023,Seth MacFarlane,Seth MacFarlane,2,3.6089,Acting
132,964590,23023,Destiny Whitlock,Destiny Whitlock,1,0.6115,Acting
133,64148,23023,Chase Ellison,Chase Ellison,2,0.7673,Acting
134,208246,23023,Darien Provost,Darien Provost,2,0.6908,Acting
135,59243,23023,Alex Ferris,Alex Ferris,2,1.6942,Acting
136,27518,23023,Lowell Ganz,Lowell Ganz,2,0.4959,Screenplay
137,15045,23023,Michael Lembeck,Michael Lembeck,2,1.5069,Director
138,27519,23023,Babaloo Mandel,Babaloo Mandel,2,0.4664,Screenplay
139,84348,23023,Jason Blum,Jason Blum,2,1.0708,Producer
140,70698,23023,Mark Ciardi,Mark Ciardi,2,0.2145,Producer
141,97262,23023,Jennifer Ventimilia,Jennifer Ventimilia,1,0.7172,Screenplay
142,9204,23023,George S. Clinton,George S. Clinton,2,0.6711,Original Music Composer
143,11707,23023,Randi Mayem Singer,Randi Mayem Singer,1,0.4964,Screenplay
144,18387,23023,David Finfer,David Finfer,2,0.7714,Editor
145,97263,23023,Joshua Sternin,Joshua Sternin,2,0.5566,Screenplay
146,6800,23023,David Tattersall,David Tattersall,2,0.3584,Director of Photography
147,120560,23023,Jim Piddock,Jim Piddock,2,0.9685,Story
148,70700,23023,Gordon Gray,Gordon Gray,2,0.2851,Producer
149,2461,12201,Mel Gibson,Mel Gibson,2,7.3262,Acting
150,5538,12201,Ray Winstone,Ray Winstone,2,2.2566,Acting
151,6413,12201,Danny Huston,Danny Huston,2,1.9459,Acting
152,81682,12201,Bojana Novaković,Bojana Novaković,1,1.3375,Acting
153,81097,12201,Shawn Roberts,Shawn Roberts,2,1.6725,Acting
154,60195,12201,David Aaron Baker,David Aaron Baker,2,2.6269,Acting
155,6067,12201,Jay O. Sanders,Jay O. Sanders,2,1.4336,Acting
156,81681,12201,Denis O'Hare,Denis O'Hare,2,1.0929,Acting
157,109144,12201,Damian Young,Damian Young,2,1.5323,Acting
158,81684,12201,Caterina Scorsone,Caterina Scorsone,1,1.3883,Acting
159,34510,12201,William Monahan,William Monahan,2,0.9385,Screenplay
160,114480,12201,Michael Wearing,Michael Wearing,2,0.2469,Producer
161,57835,12201,Andrew Bovell,Andrew Bovell,2,0.407,Screenplay
162,114479,12201,Tim Headington,Tim Headington,2,0.3937,Producer
163,2523,12201,Stuart Baird,Stuart Baird,2,0.9136,Editor
164,10702,12201,Martin Campbell,Martin Campbell,2,1.8967,Director
165,10709,12201,Phil Meheux,Phil Meheux,2,0.5085,Director of Photography
166,16729,12201,Graham King,Graham King,2,0.5429,Producer
167,117,12201,Howard Shore,Howard Shore,2,1.9525,Original Music Composer
168,4946431,12201,Lucienne Papon,Lucienne Papon,0,0.1435,Producer
169,54250,12201,Kwame Parker,Kwame Parker,0,0.3982,Producer
170,18897,23172,Jackie Chan,成龍,2,21.2999,Acting
171,38425,23172,Amber Valletta,Amber Valletta,1,1.5229,Acting
172,62564,23172,Madeline Carroll,Madeline Carroll,1,1.4988,Acting
173,1281596,23172,Will Shadley,Will Shadley,2,0.5667,Acting
174,1251285,23172,Alina Foley,Alina Foley,1,0.8458,Acting
175,224446,23172,Magnús Scheving,Magnús Scheving,2,1.461,Acting
176,78887,23172,Billy Ray Cyrus,Billy Ray Cyrus,2,1.0057,Acting
177,41798,23172,George López,George López,2,1.3879,Acting
178,211488,23172,Katherine Boecher,Katherine Boecher,1,0.6258,Acting
179,129713,23172,Mia Stallard,Mia Stallard,1,0.4711,Acting
180,62058,23172,James Greer,James Greer,2,0.604,Screenplay
181,13581,23172,Brian Levant,Brian Levant,2,0.7665,Director
182,62056,23172,Jonathan Bernstein,Jonathan Bernstein,2,0.3339,Screenplay
183,49286,23172,Lawrence Jordan,Lawrence Jordan,2,0.3746,Editor
184,50942,23172,Gregory Poirier,Gregory Poirier,2,0.6952,Screenplay
185,1060,23172,Dean Cundey,Dean Cundey,2,0.598,Director of Photography
186,3393,23172,David Newman,David Newman,2,0.71,Original Music Composer
187,29015,23172,Robert Simonds,Robert Simonds,2,0.4602,Producer
188,40462,13477,Kristen Bell,Kristen Bell,1,5.8349,Acting
189,19536,13477,Josh Duhamel,Josh Duhamel,2,2.9366,Acting
190,5657,13477,Anjelica Huston,Anjelica Huston,1,2.594,Acting
191,518,13477,Danny DeVito,Danny DeVito,2,3.6112,Acting
192,21200,13477,Will Arnett,Will Arnett,2,2.8538,Acting
193,53926,13477,Jon Heder,Jon Heder,2,1.0705,Acting
194,51298,13477,Dax Shepard,Dax Shepard,2,1.8503,Acting
195,4433,13477,Alexis Dziena,Alexis Dziena,1,0.8689,Acting
196,132354,13477,Kate Micucci,Kate Micucci,1,2.1548,Acting
197,452205,13477,Bobby Moynihan,Bobby Moynihan,2,1.8426,Acting
198,16837,13477,Mark Steven Johnson,Mark Steven Johnson,2,0.4742,Director
199,47050,13477,David Diamond,David Diamond,2,0.6205,Writer
200,47051,13477,David Weissman,David Weissman,2,0.5668,Writer
201,12922,13477,Gary Foster,Gary Foster,2,0.5579,Producer
202,16837,13477,Mark Steven Johnson,Mark Steven Johnson,2,0.4742,Producer
203,57822,13477,Andrew Panay,Andrew Panay,2,0.5477,Producer
204,19155,13477,Christopher Young,Christopher Young,2,0.4359,Original Music Composer
205,1527,13477,John Bailey,John Bailey,2,0.3775,Director of Photography
206,68636,13477,Ryan Folsey,Ryan Folsey,2,0.3125,Editor
207,4868,13477,Andrew Marcus,Andrew Marcus,2,0.3115,Editor
208,74358,34134,Kelly Sheridan,Kelly Sheridan,1,1.7669,Acting
209,45923,34134,Kathleen Barr,Kathleen Barr,1,1.3584,Acting
210,74360,34134,Tabitha St. Germain,Tabitha St. Germain,1,1.3421,Acting
211,108338,34134,Peter Mel,Peter Mel,2,1.2642,Acting
212,50097,34134,Nakia Burrise,Nakia Burrise,1,0.6742,Acting
213,85432,34134,Maryke Hendrikse,Maryke Hendrikse,1,0.9534,Acting
214,28475,34134,Emma Pierson,Emma Pierson,1,1.785,Acting
215,1221471,34134,Ciara Janson,Ciara Janson,0,0.406,Acting
216,26089,34134,Garry Chalk,Garry Chalk,2,2.1885,Acting
217,74370,34134,Nicole Oliver,Nicole Oliver,1,1.3974,Acting
218,2328321,34134,Jordan Hemsley,Jordan Hemsley,0,0.177,Editor
219,92126,34134,Elise Allen,Elise Allen,1,0.4286,Screenplay
220,8054,34134,Adam Wood,Adam Wood,2,0.6641,Director
221,2007990,34134,Tiffany J. Shuttleworth,Tiffany J. Shuttleworth,0,0.1989,Producer
222,2327791,34134,Anita Lee,Anita Lee,0,0.1627,Producer
223,42304,34134,BC Smith,BC Smith,2,0.3461,Original Music Composer
224,24045,44835,Joseph Gordon-Levitt,Joseph Gordon-Levitt,2,4.1882,Acting
225,524,44835,Natalie Portman,Natalie Portman,1,6.5105,Acting
226,202949,44835,Devin Brochu,Devin Brochu,2,0.61,Acting
227,11678,44835,Rainn Wilson,Rainn Wilson,2,2.0568,Acting
228,6721,44835,Piper Laurie,Piper Laurie,1,1.3709,Acting
229,3911,44835,John Carroll Lynch,John Carroll Lynch,2,2.1859,Acting
230,31510,44835,Helen Slayton-Hughes,Helen Slayton-Hughes,1,2.6564,Acting
231,1230008,44835,Monica Staggs,Monica Staggs,1,0.6176,Acting
232,1479,44835,Frank Collison,Frank Collison,2,1.2537,Acting
233,4693,44835,Paul Bates,Paul Bates,2,2.4102,Acting
234,131521,44835,Spencer Susser,Spencer Susser,2,0.6991,Director
235,131521,44835,Spencer Susser,Spencer Susser,2,0.6991,Writer
236,1089503,44835,Johnny Lin,Johnny Lin,0,0.1499,Producer
237,1030992,44835,Win Sheridan,Win Sheridan,0,0.0937,Producer
238,114334,44835,David Michôd,David Michôd,2,1.044,Writer
239,1446651,44835,Brian Charles Frank,Brian Charles Frank,0,0.165,Story
240,7434,44835,Lucy Cooper,Lucy Cooper,0,0.1206,Producer
241,524,44835,Natalie Portman,Natalie Portman,1,6.5105,Producer
242,1001673,44835,Scott Prisand,Scott Prisand,0,0.6769,Producer
243,131521,44835,Spencer Susser,Spencer Susser,2,0.6991,Producer
244,1001674,44835,Matt Weaver,Matt Weaver,2,0.2456,Producer
245,23602,44835,Morgan Susser,Morgan Susser,2,0.5299,Director of Photography
246,433,44835,Michael McCusker,Michael McCusker,2,1.02,Editor
247,131521,44835,Spencer Susser,Spencer Susser,2,0.6991,Editor
248,1462283,44835,François Tétaz,François Tétaz,0,0.3044,Original Music Composer
249,56843,36940,Valerio Mastandrea,Valerio Mastandrea,2,0.4539,Acting
250,126983,36940,Micaela Ramazzotti,Micaela Ramazzotti,1,0.5177,Acting
251,34027,36940,Stefania Sandrelli,Stefania Sandrelli,1,1.3757,Acting
252,126984,36940,Claudia Pandolfi,Claudia Pandolfi,1,0.5313,Acting
253,126986,36940,Marco Messeri,Marco Messeri,2,0.7147,Acting
254,67174,36940,Fabrizia Sacchi,Fabrizia Sacchi,1,0.8215,Acting
255,126989,36940,Aurora Frasca,Aurora Frasca,0,0.3611,Acting
256,126990,36940,Giacomo Bibbiani,Giacomo Bibbiani,0,0.2759,Acting
257,126992,36940,Giulia Burgalassi,Giulia Burgalassi,0,0.1773,Acting
258,126993,36940,Francesco Rapalino,Francesco Rapalino,0,0.0865,Acting
259,83189,36940,Paolo Virzì,Paolo Virzì,2,0.4879,Director
260,1707179,36940,Simone Manetti,Simone Manetti,2,0.2499,Editor
261,19727,36940,Nicola Pecorini,Nicola Pecorini,2,0.3496,Director of Photography
262,412408,36940,Carlo Virzì,Carlo Virzì,2,0.13,Original Music Composer
263,865418,36940,Fabrizio Donvito,Fabrizio Donvito,2,0.1575,Producer
264,1356833,36940,Benedetto Habib,Benedetto Habib,0,0.1523,Producer
265,20646,36940,Gabriele Muccino,Gabriele Muccino,2,1.0715,Producer
266,1118298,36940,Marco Cohen,Marco Cohen,2,0.1907,Producer
267,73855,36940,Francesco Piccolo,Francesco Piccolo,2,0.4279,Screenplay
268,73855,36940,Francesco Piccolo,Francesco Piccolo,2,0.4279,Story
269,83189,36940,Paolo Virzì,Paolo Virzì,2,0.4879,Screenplay
270,83189,36940,Paolo Virzì,Paolo Virzì,2,0.4879,Story
271,67164,36940,Francesco Bruni,Francesco Bruni,2,0.3361,Screenplay
272,67164,36940,Francesco Bruni,Francesco Bruni,2,0.3361,Story
273,65571,40817,Stefano Accorsi,Stefano Accorsi,2,1.2435,Acting
274,53422,40817,Vittoria Puccini,Vittoria Puccini,1,0.9285,Acting
275,17839,40817,Pierfrancesco Favino,Pierfrancesco Favino,2,0.9158,Acting
276,76339,40817,Claudio Santamaria,Claudio Santamaria,2,0.9572,Acting
277,27274,40817,Giorgio Pasotti,Giorgio Pasotti,2,0.7156,Acting
278,72050,40817,Marco Cocci,Marco Cocci,2,0.342,Acting
279,124679,40817,Sabrina Impacciatore,Sabrina Impacciatore,1,1.4393,Acting
280,1173034,40817,Daniela Piazza,Daniela Piazza,1,0.4034,Acting
281,124677,40817,Primo Reggiani,Primo Reggiani,2,0.7602,Acting
282,7550,40817,Lina Bernardi,Lina Bernardi,1,0.1535,Acting
283,20646,40817,Gabriele Muccino,Gabriele Muccino,2,1.069,Writer
284,20646,40817,Gabriele Muccino,Gabriele Muccino,2,1.069,Director
285,72053,40817,Claudio Di Mauro,Claudio Di Mauro,2,0.136,Editor
286,72051,40817,Domenico Procacci,Domenico Procacci,2,0.8184,Producer
287,67169,40817,Arnaldo Catinari,Arnaldo Catinari,2,0.2186,Director of Photography
288,39613,40817,Paolo Buonvino,Paolo Buonvino,2,0.3227,Original Music Composer
289,6384,53172,Keanu Reeves,Keanu Reeves,2,9.3892,Acting
290,21657,53172,Vera Farmiga,Vera Farmiga,1,3.0643,Acting
291,3085,53172,James Caan,James Caan,2,2.6996,Acting
292,20750,53172,Judy Greer,Judy Greer,1,2.7929,Acting
293,26473,53172,Fisher Stevens,Fisher Stevens,2,3.3332,Acting
294,124909,53172,Danny Hoch,Danny Hoch,2,0.6516,Acting
295,1103,53172,Bill Duke,Bill Duke,2,2.1659,Acting
296,53,53172,Peter Stormare,Peter Stormare,2,2.4218,Acting
297,156590,53172,Currie Graham,Currie Graham,2,1.8598,Acting
298,82167,53172,David Costabile,David Costabile,2,1.8285,Acting
299,103150,53172,Malcolm Venville,Malcolm Venville,2,0.4611,Director
300,8686,53172,Sacha Gervasi,Sacha Gervasi,2,0.692,Screenplay
301,141171,53172,David N. White,David N. White,2,1.2508,Screenplay
302,8686,53172,Sacha Gervasi,Sacha Gervasi,2,0.692,Story
303,882944,53172,Stephen Hamel,Stephen Hamel,2,0.4579,Story
304,19290,53172,Paul Cameron,Paul Cameron,2,0.9089,Director of Photography
305,6390,53172,Curtiss Clayton,Curtiss Clayton,2,0.4928,Editor
306,24465,31900,Éric Elmosnino,Éric Elmosnino,2,0.448,Acting
307,113608,31900,Lucy Gordon,Lucy Gordon,1,0.9764,Acting
308,119499,31900,Laetitia Casta,Laetitia Casta,1,0.9372,Acting
309,17005,31900,Doug Jones,Doug Jones,2,2.9736,Acting
310,54327,31900,Anna Mouglalis,Anna Mouglalis,1,0.7219,Acting
311,20197,31900,Mylène Jampanoï,Mylène Jampanoï,1,0.755,Acting
312,17074,31900,Sara Forestier,Sara Forestier,1,1.0854,Acting
313,231457,31900,Kacey Mottet Klein,Kacey Mottet Klein,2,0.2925,Acting
314,55507,31900,Răzvan Vasilescu,Razvan Vasilescu,2,0.4139,Acting
315,543366,31900,Dinara Drukarova,Динара Друкарова,1,0.4896,Acting
316,119498,31900,Joann Sfar,Joann Sfar,2,0.3206,Director
317,119498,31900,Joann Sfar,Joann Sfar,2,0.3206,Screenplay
318,64890,31900,Frédérique Dumas-Zajdela,Frédérique Dumas-Zajdela,1,0.3596,Producer
319,1098902,31900,Olivier Daviaud,Olivier Daviaud,2,0.1161,Original Music Composer
320,1895685,31900,Didier Lupfer,Didier Lupfer,0,0.1673,Producer
321,20593,31900,Guillaume Schiffman,Guillaume Schiffman,2,0.2931,Director of Photography
322,112771,31900,Marc du Pontavice,Marc du Pontavice,2,0.2974,Producer
323,11358,31900,Maryline Monthieux,Maryline Monthieux,1,0.1953,Editor
324,18269,27569,Brendan Fraser,Brendan Fraser,2,3.8972,Acting
325,3,27569,Harrison Ford,Harrison Ford,2,6.3905,Acting
326,41292,27569,Keri Russell,Keri Russell,1,3.4094,Acting
327,24047,27569,Courtney B. Vance,Courtney B. Vance,2,1.4776,Acting
328,135164,27569,Meredith Droeger,Meredith Droeger,1,0.5101,Acting
329,1567479,27569,Diego Velazquez,Diego Velazquez,2,0.7831,Acting
330,15440,27569,Jared Harris,Jared Harris,2,2.2312,Acting
331,5274,27569,Patrick Bauchau,Patrick Bauchau,2,1.5755,Acting
332,2394,27569,Alan Ruck,Alan Ruck,2,2.3079,Acting
333,15412,27569,David Clennon,David Clennon,2,1.1614,Acting
334,56717,27569,Tom Vaughan,Tom Vaughan,2,0.514,Director
335,5308,27569,Robert Nelson Jacobs,Robert Nelson Jacobs,2,0.4706,Screenplay
336,20648,27569,Andrea Guerra,Andrea Guerra,2,0.6676,Original Music Composer
337,6346,27569,Anne V. Coates,Anne V. Coates,1,0.3175,Editor
338,8846,27569,Andrew Dunn,Andrew Dunn,2,0.5181,Director of Photography
339,6344,27569,Carla Santos Shamberg,Carla Santos Shamberg,1,0.2677,Producer
340,5381,27569,Michael Shamberg,Michael Shamberg,2,0.2945,Producer
341,5382,27569,Stacey Sher,Stacey Sher,1,6.5045,Producer
342,20030,36970,Jacques Perrin,Jacques Perrin,2,2.1432,Acting
343,20030,36970,Jacques Perrin,Jacques Perrin,2,2.1432,Director
344,49069,36970,Luciano Tovoli,Luciano Tovoli,2,0.4349,Director of Photography
345,958458,36970,Stéphane Durand,Stéphane Durand,0,0.3853,Writer
346,20029,36970,Nicolas Mauvernay,Nicolas Mauvernay,2,0.6397,Producer
347,1364627,36970,Vincent Schmidt,Vincent Schmidt,0,0.0286,Editor
348,1364622,36970,Connie Nartonis Thompson,Connie Nartonis Thompson,0,0.2236,Producer
349,1364625,36970,David Reichert,David Reichert,2,0.0847,Director of Photography
350,138857,36970,Jacques Cluzaud,Jacques Cluzaud,0,0.5213,Writer
351,20030,36970,Jacques Perrin,Jacques Perrin,2,2.1432,Producer
352,20030,36970,Jacques Perrin,Jacques Perrin,2,2.1432,Writer
353,1364619,36970,Laurent Gaudé,Laurent Gaudé,0,0.8193,Writer
354,1364617,36970,Christophe Cheysson,Christophe Cheysson,2,0.3325,Writer
355,1364618,36970,Laurent Debas,Laurent Debas,0,0.2248,Writer
356,1364621,36970,Manuel Monzón,Manuel Monzón,2,0.1707,Producer
357,1364620,36970,François Sarano,François Sarano,0,0.1343,Writer
358,1364626,36970,Catherine Mauchain,Catherine Mauchain,0,0.1017,Editor
359,64535,36970,Laurent Fleutot,Laurent Fleutot,0,0.2053,Director of Photography
360,1364623,36970,Simon Christidis,Simon Christidis,0,0.1906,Director of Photography
361,20032,36970,Luc Drion,Luc Drion,0,0.1014,Director of Photography
362,133064,36970,Valérie Le Gurun,Valérie Le Gurun,0,0.1466,Director of Photography
363,1364624,36970,Philippe Ros,Philippe Ros,0,0.1767,Director of Photography
364,35073,36970,Bruno Coulais,Bruno Coulais,2,0.261,Original Music Composer
365,89193,36298,Carlo Verdone,Carlo Verdone,2,1.0349,Acting
366,88081,36298,Laura Chiatti,Laura Chiatti,1,0.3814,Acting
367,59640,36298,Angela Finocchiaro,Angela Finocchiaro,1,0.4243,Acting
368,225301,36298,Anna Bonaiuto,Anna Bonaiuto,1,1.1015,Acting
369,146464,36298,Marco Giallini,Marco Giallini,2,0.7394,Acting
370,281143,36298,Sergio Fiorentini,Sergio Fiorentini,2,0.2004,Acting
371,148926,36298,Agnese Claisse,Agnese Claisse,1,0.2451,Acting
372,1886698,36298,Tamara Di Giulio,Tamara Di Giulio,0,0.1883,Acting
373,3234721,36298,Carla Akakpo Nimata,Carla Akakpo Nimata,0,0.3772,Acting
374,3234726,36298,Antoinette Kapinga Mingu,Antoinette Kapinga Mingu,0,0.2098,Acting
375,51748,36298,Danilo Desideri,Danilo Desideri,2,0.2653,Director of Photography
376,89193,36298,Carlo Verdone,Carlo Verdone,2,1.0349,Director
