,id,movie_id,name,original_name,gender,popularity,job
44,72102,522627,Bill Block,Bill Block,2,0.8282,Producer
45,1335568,522627,Chris Benstead,Chris Benstead,2,0.8278,Original Music Composer
46,56917,522627,James Herbert,James Herbert,2,0.2812,Editor
47,2493734,522627,Lauren Bond,Lauren Bond,1,0.4608,Writer
48,3223,448119,Robert Downey Jr.,Robert Downey Jr.,2,7.3263,Acting
49,1789952,448119,Harry Collett,Harry Collett,2,1.1997,Acting
50,3968,448119,Michael Sheen,Michael Sheen,2,2.2345,Acting
51,388,448119,Jim Broadbent,Jim Broadbent,2,2.239,Acting
52,3131,448119,Antonio Banderas,Antonio Banderas,2,6.6894,Acting
53,17838,448119,Rami Malek,Rami Malek,2,4.6841,Acting
54,1498158,448119,Jessie Buckley,Jessie Buckley,1,11.4994,Acting
55,7056,448119,Emma Thompson,Emma Thompson,1,5.4877,Acting
56,56446,448119,John Cena,John Cena,2,4.6801,Acting
57,466505,448119,Kumail Nanjiani,Kumail Nanjiani,2,2.0511,Acting
58,37162,448119,Susan Downey,Susan Downey,1,0.7148,Producer
59,29400,448119,Jeff Kirschenbaum,Jeff Kirschenbaum,2,0.7367,Producer
60,18311,448119,Joe Roth,Joe Roth,2,0.6327,Producer
61,2945,448119,Stephen Gaghan,Stephen Gaghan,2,1.1414,Director
62,531,448119,Danny Elfman,Danny Elfman,2,1.0944,Original Music Composer
63,6742,448119,Craig Alpert,Craig Alpert,2,0.8312,Editor
64,3113,448119,Guillermo Navarro,Guillermo Navarro,2,0.6472,Director of Photography
65,541,448119,Chris Lebenzon,Chris Lebenzon,2,0.5695,Editor
66,2945,448119,Stephen Gaghan,Stephen Gaghan,2,1.1414,Screenplay
67,1579776,448119,Dan Gregor,Dan Gregor,2,0.6382,Screenplay
68,1579777,448119,Doug Mand,Doug Mand,2,0.752,Screenplay
69,2059132,448119,Thomas Shepherd,Thomas Shepherd,0,0.2048,Story
70,37917,443791,Kristen Stewart,Kristen Stewart,1,5.4801,Acting
71,1925,443791,Vincent Cassel,Vincent Cassel,2,3.0143,Acting
72,1639848,443791,Mamoudou Athie,Mamoudou Athie,2,0.6726,Acting
73,51990,443791,T.J. Miller,T.J. Miller,2,4.0296,Acting
74,17487,443791,John Gallagher Jr.,John Gallagher Jr.,2,0.7453,Acting
75,1202689,443791,Jessica Henwick,Jessica Henwick,1,2.6412,Acting
76,113231,443791,Gunner Wright,Gunner Wright,2,0.9451,Acting
77,1485985,443791,Fiona Rene,Fiona Rene,1,3.4963,Acting
78,1354657,443791,Amanda Troop,Amanda Troop,1,0.8271,Acting
79,125324,443791,William Eubank,William Eubank,2,0.8005,Director
80,266920,443791,Peter Chernin,Peter Chernin,2,0.6603,Producer
81,1765524,443791,Tonia Davis,Tonia Davis,1,0.3279,Producer
82,36427,443791,Jenno Topping,Jenno Topping,1,0.5479,Producer
83,7229,443791,Marco Beltrami,Marco Beltrami,2,1.0418,Original Music Composer
84,67560,443791,Todd E. Miller,Todd E. Miller,2,0.3013,Editor
85,3189,443791,Brian Berdan,Brian Berdan,2,0.4488,Editor
86,1106745,443791,Adam Cozad,Adam Cozad,0,0.319,Screenplay
87,1374340,443791,Brandon Roberts,Brandon Roberts,2,1.4814,Original Music Composer
88,1295292,443791,Brian Duffield,Brian Duffield,2,0.6101,Screenplay
89,1295292,443791,Brian Duffield,Brian Duffield,2,0.6101,Story
90,2122,443791,William Hoy,William Hoy,2,0.5734,Editor
91,11699,443791,Bojan Bazelli,Bojan Bazelli,2,0.3504,Director of Photography
92,2750818,656690,Tristan Harris,Tristan Harris,2,0.3951,Acting
93,4485926,656690,Jeff Seibert,Jeff Seibert,0,0.2231,Acting
94,4485928,656690,Bailey Richardson,Bailey Richardson,0,0.3142,Acting
95,4485929,656690,Joe Toscano,Joe Toscano,0,0.2077,Acting
96,4485930,656690,Sandy Parakilas,Sandy Parakilas,0,0.3728,Acting
97,4485931,656690,Guillaume Chaslot,Guillaume Chaslot,0,0.1142,Acting
98,1482613,656690,Lynn Fox,Lynn Fox,0,0.1765,Acting
99,4485935,656690,Aza Raskin,Aza Raskin,2,0.2266,Acting
100,4485936,656690,Alex Roetter,Alex Roetter,0,0.1635,Acting
101,3253528,656690,Tim Kendall,Tim Kendall,0,0.1445,Acting
102,1799613,656690,Vickie Curtis,Vickie Curtis,1,0.4694,Writer
103,1074667,656690,Davis Coombe,Davis Coombe,2,0.3065,Writer
104,1074666,656690,Jeff Orlowski,Jeff Orlowski,2,0.3085,Director
105,1117209,656690,John Behrens,John Behrens,2,0.1704,Director of Photography
106,1074667,656690,Davis Coombe,Davis Coombe,2,0.3065,Editor
107,2132263,656690,Jonathan Pope,Jonathan Pope,2,0.2718,Director of Photography
108,1074666,656690,Jeff Orlowski,Jeff Orlowski,2,0.3085,Writer
109,1731918,656690,Larissa Rhodes,Larissa Rhodes,0,0.099,Producer
110,2665593,656690,Mark A. Crawford,Mark A. Crawford,2,0.1241,Original Music Composer
111,2963,548473,Nicolas Cage,Nicolas Cage,2,8.0781,Acting
112,20810,548473,Joely Richardson,Joely Richardson,1,1.9167,Acting
113,1463652,548473,Madeleine Arthur,Madeleine Arthur,1,0.965,Acting
114,1344869,548473,Elliot Knight,Elliot Knight,2,0.8569,Acting
115,63208,548473,Tommy Chong,Tommy Chong,2,1.2572,Acting
116,558927,548473,Brendan Meyer,Brendan Meyer,2,0.8352,Acting
117,2047847,548473,Julian Hilliard,Julian Hilliard,2,0.699,Acting
118,216366,548473,Josh C. Waller,Josh C. Waller,2,0.3915,Acting
119,69225,548473,Q'orianka Kilcher,Q'orianka Kilcher,1,1.6247,Acting
120,2230828,548473,Melissa Nearman,Melissa Nearman,1,0.1842,Acting
121,3486384,548473,Daryl Tucker,Daryl Tucker,2,0.4614,Producer
122,42175,548473,Richard Stanley,Richard Stanley,2,0.4649,Director
123,216366,548473,Josh C. Waller,Josh C. Waller,2,0.3915,Producer
124,1176454,548473,Daniel Noah,Daniel Noah,2,0.2539,Producer
125,109,548473,Elijah Wood,Elijah Wood,2,4.1598,Producer
126,1829984,548473,Lisa Whalen,Lisa Whalen,0,0.2679,Producer
127,42175,548473,Richard Stanley,Richard Stanley,2,0.4649,Screenplay
128,1168710,548473,Brett W. Bachman,Brett W. Bachman,2,0.3568,Editor
129,1208823,548473,Colin Stetson,Colin Stetson,2,0.358,Original Music Composer
130,1738723,548473,Scarlett Amaris,Scarlett Amaris,1,0.2863,Screenplay
131,1077678,548473,Steve Annis,Steve Annis,2,0.3149,Director of Photography
132,1481238,542224,Sophia Lillis,Sophia Lillis,1,5.9623,Acting
133,2220157,542224,Samuel Leakey,Samuel Leakey,2,0.6354,Acting
134,2506,542224,Alice Krige,Alice Krige,1,1.7309,Acting
135,1196822,542224,Jessica De Gouw,Jessica De Gouw,1,0.9782,Acting
136,1500875,542224,Charles Babalola,Charles Babalola,2,0.9021,Acting
137,20279,542224,Fiona O'Shaughnessy,Fiona O'Shaughnessy,1,0.755,Acting
138,140006,542224,Donncha Crowley,Donncha Crowley,0,0.7278,Acting
139,2863913,542224,Jonathan Gunning,Jonathan Gunning,2,0.6911,Acting
140,2505813,542224,Beatrix Perkins,Beatrix Perkins,1,0.6254,Acting
141,2220158,542224,Abdul Alshareef,Abdul Alshareef,2,0.3618,Acting
142,1687868,542224,Rob Hayes,Rob Hayes,0,0.3693,Screenplay
143,999763,542224,Brian Kavanaugh-Jones,Brian Kavanaugh-Jones,2,0.4538,Producer
144,1638298,542224,Fred Berger,Fred Berger,2,0.4807,Producer
145,90609,542224,Osgood Perkins,Osgood Perkins,2,1.2436,Director
146,1486148,542224,Galo Olivares,Galo Olivares,2,0.2421,Director of Photography
147,1194701,542224,Josh Ethier,Josh Ethier,2,0.7435,Editor
148,11100,542224,Julia Wong,Julia Wong,1,0.5626,Editor
149,1530239,542224,ROB,Robin Coudert,2,0.477,Original Music Composer
150,98522,474764,Riley Keough,Riley Keough,1,1.561,Acting
151,1274508,474764,Jaeden Martell,Jaeden Martell,2,1.7973,Acting
152,1791619,474764,Lia McHugh,Lia McHugh,1,0.9172,Acting
153,30315,474764,Richard Armitage,Richard Armitage,2,2.4638,Acting
154,5588,474764,Alicia Silverstone,Alicia Silverstone,1,3.3938,Acting
155,1852251,474764,Katelyn Wells,Katelyn Wells,1,0.6371,Acting
156,1956097,474764,Rebecca Faulkenberry,Rebecca Faulkenberry,1,0.7016,Acting
157,2228242,474764,Danny Keough,Danny Keough,2,0.2459,Acting
158,1704648,474764,Lola Reid,Lola Reid,0,0.3824,Acting
159,1428269,474764,Aliza James,Aliza James,0,0.1817,Producer
160,992575,474764,Sergio Casci,Sergio Casci,2,0.5677,Screenplay
161,40509,474764,Veronika Franz,Veronika Franz,1,0.7641,Screenplay
162,1347619,474764,Severin Fiala,Severin Fiala,2,0.6151,Screenplay
163,1347619,474764,Severin Fiala,Severin Fiala,2,0.6151,Director
164,40509,474764,Veronika Franz,Veronika Franz,1,0.7641,Director
165,937239,474764,Simon Oakes,Simon Oakes,2,0.6251,Producer
166,1428264,474764,Marc Schipper,Marc Schipper,0,0.1721,Producer
167,554,474764,Aaron Ryder,Aaron Ryder,2,0.5264,Producer
168,564797,474764,Michael Palm,Michael Palm,2,1.9401,Editor
169,1128434,474764,Thimios Bakatakis,Θύμιος Μπακατάκης,2,0.4095,Director of Photography
170,1208226,474764,Danny Bensi,Danny Bensi,2,1.5321,Original Music Composer
171,984513,474764,Saunder Jurriaans,Saunder Jurriaans,2,0.4952,Original Music Composer
172,543530,592834,Dave Bautista,Dave Bautista,2,6.2149,Acting
173,1696016,592834,Chloe Coleman,Chloe Coleman,1,1.5618,Acting
174,46773,592834,Parisa Fitz-Henley,Parisa Fitz-Henley,1,0.8157,Acting
175,109869,592834,Kristen Schaal,Kristen Schaal,1,1.5827,Acting
176,231,592834,Greg Bryk,Greg Bryk,2,1.4803,Acting
177,83586,592834,Ken Jeong,Ken Jeong,2,2.5331,Acting
178,1182525,592834,Nicola Correia Damude,Nicola Correia Damude,1,0.9314,Acting
179,1025464,592834,Devere Rogers,Devere Rogers,2,0.7004,Acting
180,172915,592834,Noah Dalton Danby,Noah Dalton Danby,2,0.7234,Acting
181,1123417,592834,Vieslav Krystyan,Vieslav Krystyan,2,0.4927,Acting
182,112948,592834,Jon Hoeber,Jon Hoeber,2,0.3958,Writer
183,543530,592834,Dave Bautista,Dave Bautista,2,6.2149,Producer
184,1219681,592834,Jason Gourson,Jason Gourson,0,0.296,Editor
185,298,592834,Chris Bender,Chris Bender,2,0.5107,Producer
186,13426,592834,Peter Segal,Peter Segal,2,0.6988,Director
187,112947,592834,Erich Hoeber,Erich Hoeber,2,0.6396,Writer
188,2177964,592834,Jonathan Meisner,Jonathan Meisner,2,0.2475,Producer
189,62241,592834,Jake Weiner,Jake Weiner,2,0.2893,Producer
190,20743,592834,Gigi Pritzker,Gigi Pritzker,1,0.2621,Producer
191,20406,592834,Larry Blanford,Larry Blanford,2,0.5601,Director of Photography
192,29015,592834,Robert Simonds,Robert Simonds,2,0.3797,Producer
193,13426,592834,Peter Segal,Peter Segal,2,0.6988,Producer
194,1404094,592834,Dominic Lewis,Dominic Lewis,2,0.5306,Original Music Composer
195,114366,593402,Checco Zalone,Checco Zalone,2,1.0402,Acting
196,1183008,593402,Manda Touré,Manda Touré,1,0.4577,Acting
197,2491822,593402,Nassor Said Birya,Nassor Said Birya,0,0.1707,Acting
198,2381692,593402,Souleymane Sylla,Souleymane Sylla,2,0.3832,Acting
199,1510166,593402,Giovanni D'Addario,Giovanni D'Addario,2,0.07,Acting
200,16021,593402,Barbara Bouchet,Barbara Bouchet,1,1.1112,Acting
201,431148,593402,Alexis Michalik,Alexis Michalik,2,0.664,Acting
202,2184901,593402,Jean Marie Godet,Jean Marie Godet,0,0.163,Acting
203,2462731,593402,Nunzio Cappiello,Nunzio Cappiello,0,0.045,Acting
204,1975582,593402,Eduardo Rejón,Eduardo Rejón,2,0.2483,Acting
205,114366,593402,Checco Zalone,Checco Zalone,2,1.0402,Story
206,120128,593402,Pietro Valsecchi,Pietro Valsecchi,2,0.3494,Producer
207,114366,593402,Checco Zalone,Checco Zalone,2,1.0402,Original Music Composer
208,3452350,593402,Antonio Iammarino,Antonio Iammarino,0,0.087,Original Music Composer
209,3452349,593402,Giuseppe Saponari,Giuseppe Saponari,0,0.1502,Original Music Composer
210,83189,593402,Paolo Virzì,Paolo Virzì,2,0.4879,Story
211,114366,593402,Checco Zalone,Checco Zalone,2,1.0402,Screenplay
212,83189,593402,Paolo Virzì,Paolo Virzì,2,0.4879,Screenplay
213,114366,593402,Checco Zalone,Checco Zalone,2,1.0402,Director
214,67324,593402,Fabio Zamarion,Fabio Zamarion,2,0.2839,Director of Photography
215,1688242,593402,Pietro Morana,Pietro Morana,0,0.2272,Editor
216,71580,522241,Benedict Cumberbatch,Benedict Cumberbatch,2,5.4914,Acting
217,17817,522241,Merab Ninidze,Merab Ninidze,2,1.0474,Acting
218,993774,522241,Rachel Brosnahan,Rachel Brosnahan,1,2.6474,Acting
219,1498158,522241,Jessie Buckley,Jessie Buckley,1,12.2961,Acting
220,933640,522241,Angus Wright,Angus Wright,2,0.9948,Acting
221,86951,522241,Kirill Pirogov,Кирилл Пирогов,2,0.2167,Acting
222,2507078,522241,Iva Šindelková,Iva Šindelková,1,0.6661,Acting
223,1191044,522241,Vladimir Chuprikov,Владимир Чуприков,2,0.6443,Acting
224,3022779,522241,Fred Haig,Fred Haig,2,0.494,Acting
225,3022780,522241,Emma Penzina,Emma Penzina,1,0.0475,Acting
226,54926,522241,Sean Bobbitt,Sean Bobbitt,2,0.6177,Director of Photography
227,8219,522241,Tariq Anwar,Tariq Anwar,2,0.4863,Editor
228,1517929,522241,Gareth C. Scales,Gareth C. Scales,0,0.169,Editor
229,475380,522241,Ben Browning,Ben Browning,2,0.3382,Producer
230,999764,522241,Ben Pugh,Ben Pugh,2,0.3632,Producer
231,558016,522241,Abel Korzeniowski,Abel Korzeniowski,2,0.7232,Original Music Composer
232,1539858,522241,Dominic Cooke,Dominic Cooke,2,1.0516,Director
233,1534628,522241,Tom O'Connor,Tom O'Connor,2,0.7149,Screenplay
234,1782631,522241,Adam Ackland,Adam Ackland,2,0.2972,Producer
235,999762,522241,Rory Aitken,Rory Aitken,2,0.4565,Producer
236,1479869,575774,Ṣọpẹ́ Dìrísù,Ṣọpẹ́ Dìrísù,2,1.0918,Acting
237,134774,575774,Wunmi Mosaku,Wunmi Mosaku,1,3.0572,Acting
238,2798143,575774,Malaika Wakoli-Abigaba,Malaika Wakoli-Abigaba,0,0.0978,Acting
239,136532,575774,Matt Smith,Matt Smith,2,2.3654,Acting
240,111090,575774,Javier Botet,Javier Botet,2,1.1862,Acting
241,2798670,575774,Yvonne Campbell,Yvonne Campbell,1,0.2734,Acting
242,1244432,575774,Vivienne Soan,Vivienne Soan,1,0.627,Acting
243,1920948,575774,Lola May,Lola May,0,0.5065,Acting
244,2093764,575774,Kevin Layne,Kevin Layne,2,0.6648,Acting
245,4183066,575774,Maureen Casey,Maureen Casey,0,0.0917,Acting
246,1774456,575774,Remi Weekes,Remi Weekes,2,0.542,Director
247,1528896,575774,Martin Gentles,Martin Gentles,0,0.1435,Producer
248,1441663,575774,Aidan Elliott,Aidan Elliott,2,0.262,Producer
249,376,575774,Arnon Milchan,Arnon Milchan,2,0.8135,Producer
250,1635088,575774,Edward King,Edward King,0,0.189,Producer
251,1774456,575774,Remi Weekes,Remi Weekes,2,0.542,Writer
252,21036,575774,Roy Lee,Roy Lee,2,0.6795,Producer
253,2836935,575774,Felicity Evans,Felicity Evans,1,0.4357,Story
254,2836934,575774,Toby Venables,Toby Venables,2,0.2231,Story
255,27576,575774,Jo Willems,Jo Willems,2,0.5107,Director of Photography
256,14351,575774,Roque Baños,Roque Baños,2,0.3251,Original Music Composer
257,1149911,575774,Julia Bloch,Julia Bloch,0,0.4153,Editor
258,1110405,492611,Mackenzie Davis,Mackenzie Davis,1,4.7492,Acting
259,1442069,492611,Finn Wolfhard,Finn Wolfhard,2,7.887,Acting
260,1704640,492611,Brooklynn Prince,Brooklynn Prince,1,0.9826,Acting
261,96522,492611,Mark Huberman,Mark Huberman,2,0.4857,Acting
262,122648,492611,Niall Greig Fulton,Niall Greig Fulton,2,0.405,Acting
263,1682535,492611,Kim Adis,Kim Adis,1,0.511,Acting
264,20810,492611,Joely Richardson,Joely Richardson,1,1.9167,Acting
265,1485638,492611,Denna Thomsen,Denna Thomsen,1,0.3425,Acting
266,203459,492611,Barbara Marten,Barbara Marten,1,0.7118,Acting
267,2387522,492611,Karen Egan,Karen Egan,1,0.3841,Acting
268,957731,492611,Jane Moran,Jane Moran,1,0.1883,Editor
269,19659,492611,Nathan Barr,Nathan Barr,2,0.472,Original Music Composer
270,98521,492611,Floria Sigismondi,Floria Sigismondi,1,0.316,Director
271,22039,492611,Chad Hayes,Chad Hayes,2,0.8025,Screenplay
272,22038,492611,Carey Hayes,Carey Hayes,2,0.6833,Screenplay
273,21036,492611,Roy Lee,Roy Lee,2,0.6795,Producer
274,65780,492611,Scott Bernstein,Scott Bernstein,2,0.1454,Producer
275,6592,492611,Duwayne Dunham,Duwayne Dunham,2,0.6484,Editor
276,56406,492611,David Ungaro,David Ungaro,2,0.8457,Director of Photography
277,21322,492611,Glenn Garland,Glenn Garland,2,0.331,Editor
278,120019,606954,Aldo Baglio,Aldo Baglio,2,0.7922,Acting
279,120020,606954,Giovanni Storti,Giovanni Storti,2,0.4418,Acting
280,120025,606954,Giacomo Poretti,Giacomo Poretti,2,0.3966,Acting
281,226381,606954,Lucia Mascino,Lucia Mascino,1,0.399,Acting
282,1123312,606954,Carlotta Natoli,Carlotta Natoli,1,0.8046,Acting
283,1302694,606954,Maria Di Biase,Maria Di Biase,1,0.2698,Acting
284,238495,606954,Carlo Luca De Ruggieri,Carlo Luca De Ruggieri,2,0.2054,Acting
285,124761,606954,Francesco Brandi,Francesco Brandi,2,0.2391,Acting
286,2137450,606954,Sabrina Martina,Sabrina Martina,1,0.1092,Acting
287,2479663,606954,Davide Calgaro,Davide Calgaro,2,0.6629,Acting
288,120018,606954,Massimo Venier,Massimo Venier,2,0.2839,Director
289,120024,606954,Paolo Guerra,Paolo Guerra,2,0.1683,Producer
290,1203496,606954,Vittorio Omodei Zorini,Vittorio Omodei Zorini,2,0.0939,Director of Photography
291,2005672,606954,Enrica Gatto,Enrica Gatto,0,0.2633,Editor
292,120018,606954,Massimo Venier,Massimo Venier,2,0.2839,Screenplay
293,120019,606954,Aldo Baglio,Aldo Baglio,2,0.7922,Screenplay
294,1105315,606954,Davide Lantieri,Davide Lantieri,2,0.2035,Screenplay
295,120019,606954,Aldo Baglio,Aldo Baglio,2,0.7922,Story
296,120020,606954,Giovanni Storti,Giovanni Storti,2,0.4418,Story
297,56845,606954,Michele Pellegrini,Michele Pellegrini,2,0.8119,Story
298,2479673,606954,Brunori Sas,Brunori Sas,2,0.1953,Original Music Composer
299,56845,606954,Michele Pellegrini,Michele Pellegrini,2,0.8119,Screenplay
300,120018,606954,Massimo Venier,Massimo Venier,2,0.2839,Story
301,120025,606954,Giacomo Poretti,Giacomo Poretti,2,0.3966,Story
302,1105315,606954,Davide Lantieri,Davide Lantieri,2,0.2035,Story
303,120025,606954,Giacomo Poretti,Giacomo Poretti,2,0.3966,Screenplay
304,120020,606954,Giovanni Storti,Giovanni Storti,2,0.4418,Screenplay
305,937317,651070,Crystal R. Fox,Crystal R. Fox,1,1.5607,Acting
306,119598,651070,Phylicia Rashād,Phylicia Rashād,1,1.9746,Acting
307,1377385,651070,Bresha Webb,Bresha Webb,1,1.2823,Acting
308,51684,651070,Mehcad Brooks,Mehcad Brooks,2,1.7009,Acting
309,18249,651070,Cicely Tyson,Cicely Tyson,1,0.9029,Acting
310,80602,651070,Tyler Perry,Tyler Perry,2,2.8028,Acting
311,2529311,651070,Donovan Christie Jr.,Donovan Christie Jr.,2,0.3049,Acting
312,1421637,651070,Walter Fauntleroy,Walter Fauntleroy,2,0.7005,Acting
313,2529312,651070,Angela Marie Rigsby,Angela Marie Rigsby,0,0.2733,Acting
314,2529313,651070,Steve Mapel,Steve Mapel,0,0.1534,Acting
315,80602,651070,Tyler Perry,Tyler Perry,2,2.8028,Director
316,80602,651070,Tyler Perry,Tyler Perry,2,2.8028,Writer
317,2292232,651070,Will Areu,Will Areu,2,0.2715,Producer
318,1103615,651070,Mark E. Swinton,Mark E. Swinton,2,0.3838,Producer
319,2073621,651070,Larry Sexton,Larry Sexton,0,0.2341,Editor
320,93650,609242,Guillermo Francella,Guillermo Francella,2,1.479,Acting
321,96429,609242,Diego Peretti,Diego Peretti,2,0.6259,Acting
322,103431,609242,Luis Luque,Luis Luque,2,0.453,Acting
323,93648,609242,Pablo Rago,Pablo Rago,2,0.735,Acting
324,113627,609242,Rafael Ferro,Rafael Ferro,2,0.6423,Acting
325,1241396,609242,Mariano Argento,Mariano Argento,2,0.5979,Acting
326,1445114,609242,Juan Alari,Juan Alari,2,0.3343,Acting
327,995388,609242,Fabián Arenillas,Fabián Arenillas,2,0.3755,Acting
328,658081,609242,Darío Levy,Darío Levy,0,0.3211,Acting
329,1917030,609242,Magela Zanotta,Magela Zanotta,1,0.1023,Acting
330,938781,609242,Axel Kuschevatzky,Axel Kuschevatzky,2,0.3558,Producer
331,1310731,609242,Pola Zito,Pola Zito,0,0.159,Producer
332,414697,609242,"Félix ""Chango"" Monti",Félix Monti,2,0.2443,Director of Photography
333,1179333,609242,Fernando Szew,Fernando Szew,2,0.7343,Producer
334,1735312,609242,Javier del Pino,Javier del Pino,0,0.1969,Producer
335,1146796,609242,Dario Eskenazi,Dario Eskenazi,0,0.3866,Original Music Composer
336,1097495,609242,Ricardo Freixa,Ricardo Freixa,2,0.2006,Producer
337,69318,609242,Alex Zito,Alex Zito,0,0.4026,Producer
338,1283173,609242,Juan Pablo García,Juan Pablo García,0,0.2289,Producer
339,3916712,609242,Fernando Carranza,Fernando Carranza,0,0.1774,Producer
340,3916771,609242,Pierluigi Gazzolo,Pierluigi Gazzolo,0,0.0302,Producer
341,2000883,609242,Marcelo Ortega,Marcelo Ortega,0,0.1483,Producer
342,3916773,609242,Rocio Lujan Taboada,Rocio Lujan Taboada,0,0.2219,Producer
343,567536,609242,Ariel Winograd,Ariel Winograd,2,0.4225,Director
344,69318,609242,Alex Zito,Alex Zito,0,0.4026,Writer
345,2564217,609242,Fernando Araujo,Fernando Araujo,0,0.4825,Writer
346,1043859,609242,Pablo Barbieri Carrera,Pablo Barbieri Carrera,2,0.3907,Editor
347,58754,586461,Haley Bennett,Haley Bennett,1,2.1495,Acting
348,970216,586461,Austin Stowell,Austin Stowell,2,1.4172,Acting
349,126713,586461,Elizabeth Marvel,Elizabeth Marvel,1,2.5791,Acting
350,33533,586461,David Rasche,David Rasche,2,1.6355,Acting
351,81681,586461,Denis O'Hare,Denis O'Hare,2,1.0929,Acting
352,141610,586461,Luna Lauren Vélez,Luna Lauren Vélez,1,1.5153,Acting
353,171955,586461,Zabryna Guevara,Zabryna Guevara,1,0.836,Acting
354,164465,586461,Laith Nakli,Laith Nakli,2,0.7152,Acting
355,1362974,586461,Babak Tafti,Babak Tafti,2,0.5369,Acting
356,2081650,586461,Nicole Kang,Nicole Kang,1,0.408,Acting
357,939502,586461,Carlo Mirabella-Davis,Carlo Mirabella-Davis,2,0.2634,Writer
358,939502,586461,Carlo Mirabella-Davis,Carlo Mirabella-Davis,2,0.2634,Director
359,1496396,586461,Joe Murphy,Joe Murphy,0,0.9758,Editor
360,1532309,586461,Katelin Arizmendi,Katelin Arizmendi,1,0.2183,Director of Photography
361,2044354,586461,Carole Baraton,Carole Baraton,2,0.2467,Producer
362,1292992,586461,Mynette Louie,Mynette Louie,1,1.2441,Producer
363,1292104,586461,Mollye Asher,Mollye Asher,1,1.0985,Producer
364,1903956,586461,Frédéric Fiore,Frédéric Fiore,0,0.3007,Producer
365,1000854,586461,Nathan Halpern,Nathan Halpern,2,0.9163,Original Music Composer
366,39388,567970,Amy Ryan,Amy Ryan,1,2.3261,Acting
367,1356758,567970,Thomasin McKenzie,Thomasin McKenzie,1,1.4851,Acting
368,1345418,567970,Lola Kirke,Lola Kirke,1,0.9641,Acting
369,5168,567970,Gabriel Byrne,Gabriel Byrne,2,2.2143,Acting
370,1423519,567970,Oona Laurence,Oona Laurence,1,1.0347,Acting
371,68763,567970,Dean Winters,Dean Winters,2,1.381,Acting
